movieid,userid,imdbid,rating,timestamp
4132,48753,203877,4,"2008-03-17 14:30:50"
4354,48753,222736,3,"2008-03-18 09:42:44"
5123,48753,293844,3,"2008-03-18 11:03:37"
6058,48753,149983,3,"2008-03-17 13:16:48"
6163,48753,71551,5,"2008-03-17 17:39:49"
8901,48753,135403,5,"2008-03-17 14:11:37"
9821,48753,5640,4,"2008-03-17 14:31:45"
10178,48753,324078,5,"2008-03-17 13:24:04"
4132,48758,203877,4,"2004-01-12 05:39:37"
10143,48759,129154,4,"2008-11-18 15:39:20"
8779,48763,118728,4,"2006-07-10 19:59:13"
4132,48766,203877,4,"2004-01-12 05:27:12"
5123,48766,293844,4,"2004-01-12 05:39:51"
3323,48767,206194,4,"2007-05-21 15:07:04"
7247,48767,153516,2,"2007-05-19 12:08:39"
10143,48767,129154,2,"2008-06-30 09:13:51"
3323,48770,206194,5,"2000-09-02 08:40:36"
3323,48772,206194,5,"2005-02-01 14:16:44"
5123,48772,293844,4,"2005-02-01 14:23:20"
3323,48775,206194,5,"2000-04-13 13:51:35"
3233,48776,761834,5,"2002-08-12 01:09:36"
3467,48776,720946,4,"2002-03-25 00:21:16"
4064,48776,605309,4,"2005-05-12 01:36:13"
4132,48776,203877,4,"2002-11-25 02:26:35"
5123,48776,293844,5,"2007-12-29 06:12:52"
5959,48776,222693,4,"2004-02-09 05:35:16"
7212,48776,592282,4,"2004-06-10 13:06:57"
7755,48776,265326,4,"2005-02-15 08:24:03"
8939,48776,535649,5,"2007-01-13 10:58:09"
3233,48777,761834,4,"2007-05-19 11:49:56"
3467,48779,720946,3,"2000-10-31 03:22:28"
3233,48781,761834,5,"2001-12-30 11:40:09"
4132,48781,203877,4,"2002-06-23 18:23:55"
5123,48781,293844,5,"2002-04-24 02:21:19"
6057,48781,563792,4,"2003-09-14 08:50:45"
3189,48782,553579,4,"2000-04-13 14:17:46"
3189,48784,553579,3,"2005-02-02 09:17:55"
3216,48784,497831,4,"2005-02-01 14:59:21"
3323,48784,206194,5,"2005-02-02 11:21:58"
3366,48784,537673,4,"2005-02-02 11:29:53"
3467,48784,720946,4,"2005-02-02 09:21:56"
4068,48784,5663,3,"2005-02-02 09:24:35"
4132,48784,203877,3,"2005-02-02 12:01:12"
4252,48784,606157,3,"2005-02-02 11:27:58"
4354,48784,222736,2,"2005-02-01 14:59:15"
4999,48784,131080,3,"2005-02-02 09:24:10"
5123,48784,293844,4,"2005-02-02 11:32:15"
5171,48784,482818,4,"2005-02-02 09:22:04"
5324,48784,553084,3,"2005-02-02 11:34:01"
5959,48784,222693,3,"2005-02-02 09:18:39"
6057,48784,563792,3,"2005-02-02 11:31:37"
6058,48784,149983,3,"2005-02-02 11:27:17"
6097,48784,139392,3,"2005-02-02 09:24:59"
6163,48784,71551,3,"2005-02-02 09:24:08"
6166,48784,751416,3,"2005-02-02 11:31:51"
6425,48784,572780,3,"2005-02-02 11:32:29"
7212,48784,592282,2,"2005-02-02 11:28:55"
7235,48784,586778,4,"2005-02-02 09:23:06"
7247,48784,153516,3,"2005-02-02 09:16:55"
7755,48784,265326,3,"2005-02-02 11:31:22"
8860,48784,57702,3,"2005-02-01 14:48:43"
8862,48784,38625,1,"2005-05-25 12:05:22"
8901,48784,135403,4,"2005-03-17 14:21:59"
9816,48786,774821,3,"2008-03-17 15:02:04"
3189,48792,553579,2,"2007-06-01 11:55:17"
3467,48792,720946,2,"2007-05-30 12:29:06"
4057,48792,263097,2,"2007-05-25 12:13:22"
4999,48792,131080,1,"2007-06-16 11:51:26"
5123,48792,293844,3,"2007-06-16 11:41:51"
6058,48792,149983,1,"2007-06-16 12:04:23"
7247,48792,153516,4,"2007-05-30 12:36:45"
8779,48792,118728,2,"2007-05-25 11:41:27"
8901,48792,135403,2,"2007-05-30 12:28:47"
9821,48792,5640,1,"2007-06-16 12:10:14"
7755,48793,265326,3,"2005-02-01 14:54:02"
3189,48802,553579,3,"2001-07-10 13:26:03"
3366,48802,537673,5,"2001-07-10 13:29:11"
3467,48802,720946,4,"2001-07-10 13:33:11"
3906,48802,186633,4,"2001-08-22 17:47:41"
4057,48802,263097,5,"2007-06-10 13:20:15"
4132,48802,203877,5,"2003-07-07 16:24:30"
4252,48802,606157,4,"2002-12-13 17:45:07"
4354,48802,222736,4,"2001-08-29 22:13:47"
6058,48802,149983,4,"2003-11-28 02:37:37"
6097,48802,139392,4,"2003-08-28 16:40:53"
7212,48802,592282,1,"2009-01-04 01:14:31"
7755,48802,265326,3,"2004-06-09 23:04:16"
8779,48802,118728,3,"2006-03-06 20:36:11"
8860,48802,57702,2,"2005-07-01 21:33:53"
8901,48802,135403,4,"2007-04-16 23:22:51"
9443,48802,722146,2,"2006-07-11 18:44:12"
9739,48802,233608,4,"2007-06-06 21:00:46"
9779,48802,205482,4,"2007-06-10 13:20:40"
9782,48802,263101,4,"2007-06-10 13:20:04"
9821,48802,5640,5,"2007-03-22 00:04:51"
3467,48807,720946,4,"2000-05-16 18:07:53"
3323,48808,206194,4,"2000-04-13 15:18:26"
3216,48809,497831,3,"2000-12-08 22:24:31"
3233,48810,761834,1,"2005-08-25 20:14:52"
7235,48810,586778,4,"2005-08-26 06:44:07"
7755,48811,265326,4,"2008-12-07 21:22:51"
10143,48811,129154,1,"2008-11-21 21:14:34"
4252,48819,606157,3,"2002-02-12 06:51:23"
4354,48819,222736,3,"2002-02-12 06:52:34"
3323,48821,206194,4,"2007-05-19 17:16:07"
5123,48821,293844,4,"2008-03-30 12:06:52"
8779,48821,118728,1,"2007-05-19 17:16:29"
3323,48827,206194,2,"2003-01-22 20:34:57"
3323,48829,206194,4,"2000-12-08 23:15:01"
3216,48831,497831,4,"2007-05-26 17:21:21"
3233,48831,761834,4,"2007-05-26 17:15:40"
3323,48831,206194,3,"2007-05-19 20:45:38"
4132,48831,203877,4,"2007-05-26 17:26:47"
5123,48831,293844,3,"2007-05-26 17:04:09"
7755,48831,265326,4,"2007-05-26 17:06:25"
9807,48831,282830,4,"2007-05-19 20:36:27"
5324,48833,553084,3,"2006-07-11 11:29:40"
7755,48833,265326,5,"2006-07-11 10:49:23"
3323,48836,206194,3,"2000-12-08 23:07:32"
4057,48837,263097,1,"2007-05-19 17:48:31"
9821,48838,5640,4,"2008-11-18 20:57:00"
3189,48842,553579,2,"2005-02-03 20:34:37"
3216,48842,497831,5,"2005-02-01 19:41:29"
3233,48842,761834,4,"2005-02-01 19:30:54"
3323,48842,206194,4,"2005-02-01 18:54:31"
3906,48842,186633,1,"2005-02-03 18:19:41"
4057,48842,263097,2,"2005-02-03 20:33:44"
4132,48842,203877,3,"2005-02-01 19:29:43"
4354,48842,222736,4,"2005-02-01 19:43:36"
6058,48842,149983,1,"2005-02-01 19:22:37"
7247,48842,153516,4,"2005-02-01 19:35:53"
3189,48843,553579,3,"2006-07-11 10:17:47"
3233,48843,761834,4,"2006-07-11 10:17:35"
3323,48843,206194,4,"2006-07-16 02:35:45"
3467,48843,720946,3,"2006-07-25 19:50:40"
3906,48843,186633,2,"2006-07-11 10:23:35"
4064,48843,605309,3,"2006-07-16 02:43:45"
4132,48843,203877,4,"2006-08-01 07:57:57"
4252,48843,606157,4,"2006-07-11 10:01:09"
4354,48843,222736,2,"2006-08-01 07:55:50"
5123,48843,293844,4,"2006-07-16 02:38:09"
6057,48843,563792,3,"2006-07-16 02:42:49"
6058,48843,149983,4,"2006-07-11 10:16:24"
7755,48843,265326,4,"2006-08-01 07:56:48"
8779,48843,118728,4,"2006-07-16 01:55:42"
8939,48843,535649,5,"2006-08-01 07:59:47"
9443,48843,722146,2,"2006-07-25 19:30:11"
3366,48847,537673,3,"2000-12-09 00:03:19"
3961,48847,50158,2,"2001-12-04 20:31:56"
4132,48847,203877,4,"2003-09-23 19:38:25"
4252,48847,606157,2,"2002-12-27 08:49:44"
5123,48847,293844,3,"2002-12-27 08:52:51"
6057,48847,563792,3,"2003-09-18 20:57:32"
6058,48847,149983,3,"2003-10-07 20:32:17"
3323,48849,206194,4,"2000-12-29 19:49:26"
3189,48851,553579,2,"2006-07-11 10:28:42"
6058,48851,149983,2,"2006-07-11 10:27:08"
3233,48854,761834,5,"2001-04-07 19:16:46"
3323,48854,206194,3,"2001-01-24 15:13:16"
3467,48854,720946,3,"2000-10-20 19:42:41"
3961,48854,50158,3,"2001-07-12 05:36:28"
4076,48854,2862,3,"2001-12-23 11:43:21"
4132,48854,203877,4,"2001-10-19 17:50:48"
6163,48854,71551,5,"2003-09-06 20:05:11"
7202,48854,30571,1,"2004-06-26 13:34:49"
7235,48854,586778,4,"2004-07-20 18:53:08"
7755,48854,265326,4,"2004-12-04 20:42:40"
8935,48854,73074,1,"2005-07-10 13:08:46"
9775,48854,744807,3,"2008-01-19 20:25:43"
9797,48854,97821,4,"2007-07-02 19:07:37"
10157,48854,730150,3,"2008-07-11 10:30:51"
3323,48856,206194,4,"2005-08-26 03:21:19"
3906,48857,186633,2,"2008-11-18 21:12:45"
9816,48857,774821,4,"2008-11-18 21:34:18"
3216,48868,497831,5,"2000-12-09 01:30:27"
4132,48875,203877,3,"2004-08-30 15:39:30"
4252,48875,606157,2,"2004-08-30 15:41:24"
3233,48877,761834,3,"2005-12-09 22:53:40"
3366,48877,537673,3,"2005-08-27 09:29:23"
5171,48877,482818,4,"2005-08-27 09:27:58"
7247,48877,153516,3,"2005-12-09 22:38:45"
4252,48878,606157,3,"2007-05-19 22:10:09"
4354,48878,222736,4,"2007-05-19 22:05:47"
5123,48878,293844,4,"2007-05-19 21:57:18"
6058,48878,149983,3,"2007-05-19 22:24:25"
7247,48878,153516,4,"2007-05-19 23:03:18"
7755,48878,265326,4,"2007-07-31 15:17:10"
9514,48878,479560,4,"2007-05-25 12:33:13"
10143,48878,129154,4,"2008-02-11 10:00:12"
3323,48880,206194,4,"2000-09-02 08:55:32"
9443,48883,722146,1,"2006-07-11 12:29:28"
5123,48886,293844,4,"2002-03-17 16:10:32"
4057,48893,263097,5,"2001-07-10 18:05:33"
3366,48897,537673,4,"2000-12-09 05:06:26"
3189,48898,553579,1,"2002-02-12 11:29:00"
5123,48900,293844,3,"2007-05-20 01:08:45"
7755,48900,265326,3,"2007-05-20 01:06:58"
9821,48900,5640,1,"2007-05-20 00:57:29"
3323,48903,206194,4,"2003-08-13 19:49:42"
3366,48903,537673,4,"2003-08-09 18:39:09"
4068,48903,5663,3,"2002-08-16 12:40:08"
4252,48903,606157,3,"2001-07-10 18:14:00"
4354,48903,222736,3,"2002-06-13 11:48:04"
5078,48903,237205,2,"2005-07-26 18:56:44"
5123,48903,293844,4,"2004-01-04 18:01:27"
6058,48903,149983,3,"2005-07-11 19:34:55"
9807,48903,282830,4,"2007-08-19 18:33:01"
9807,48904,282830,4,"2008-03-18 03:11:14"
4057,48910,263097,4,"2004-01-12 09:41:34"
4354,48910,222736,4,"2004-01-12 09:36:22"
5123,48910,293844,4,"2004-01-12 11:24:39"
7755,48910,265326,5,"2005-02-14 06:12:56"
3467,48911,720946,4,"2008-11-29 23:05:47"
3189,48915,553579,2,"2006-07-12 10:36:45"
4057,48915,263097,3,"2006-07-12 10:18:09"
4681,48915,83207,5,"2006-07-17 11:13:24"
5123,48915,293844,3,"2006-07-11 12:48:08"
5324,48915,553084,4,"2006-07-17 10:47:31"
5915,48915,445892,3,"2006-07-12 10:34:13"
5959,48915,222693,3,"2006-07-11 12:41:05"
6058,48915,149983,2,"2006-07-13 12:13:12"
7212,48915,592282,4,"2006-07-13 12:02:36"
7320,48915,250513,2,"2006-07-17 10:55:58"
7755,48915,265326,4,"2006-07-12 10:17:34"
8779,48915,118728,3,"2006-07-11 12:34:50"
8939,48915,535649,4,"2006-07-13 12:07:05"
3467,48917,720946,5,"2000-12-23 03:26:28"
4132,48917,203877,5,"2002-01-14 23:38:30"
3189,48919,553579,2,"2005-02-15 06:31:36"
3233,48919,761834,4,"2005-01-30 06:23:28"
3323,48919,206194,3,"2005-02-05 20:40:27"
3366,48919,537673,3,"2004-11-29 07:35:19"
3467,48919,720946,3,"2004-11-29 20:40:49"
4057,48919,263097,3,"2004-11-29 20:40:44"
4132,48919,203877,5,"2004-11-29 20:42:27"
4354,48919,222736,4,"2004-01-12 09:43:13"
5123,48919,293844,4,"2004-01-12 15:35:14"
6058,48919,149983,3,"2006-05-14 10:13:34"
7755,48919,265326,4,"2006-03-30 18:23:07"
8860,48919,57702,4,"2006-02-28 13:09:14"
8901,48919,135403,5,"2005-05-28 11:05:09"
9443,48919,722146,1,"2008-12-22 07:02:54"
9807,48919,282830,4,"2008-02-02 20:01:30"
9816,48919,774821,4,"2008-12-22 07:04:39"
9821,48919,5640,4,"2007-10-02 04:07:17"
10143,48919,129154,5,"2008-04-06 05:32:16"
10178,48919,324078,4,"2008-03-22 05:53:28"
4057,48920,263097,4,"2007-05-21 10:43:36"
4354,48920,222736,3,"2007-05-21 10:43:08"
5123,48920,293844,4,"2007-05-20 18:50:41"
6058,48920,149983,4,"2007-05-21 10:46:50"
7062,48920,708670,2,"2007-05-20 03:03:08"
7247,48920,153516,4,"2007-05-20 18:11:20"
8779,48920,118728,4,"2007-05-20 18:27:41"
8901,48920,135403,3,"2007-05-21 10:53:15"
9514,48920,479560,3,"2007-05-21 10:59:04"
9779,48920,205482,1,"2007-05-20 02:44:59"
3323,48924,206194,5,"2000-09-02 10:13:49"
3189,48926,553579,1,"2000-04-14 00:24:08"
3323,48927,206194,4,"2004-03-02 08:41:10"
4354,48927,222736,4,"2004-03-02 08:42:21"
5123,48927,293844,5,"2004-03-02 08:47:40"
3323,48928,206194,4,"2007-05-21 14:44:28"
5123,48928,293844,3,"2007-05-21 14:49:02"
3189,48933,553579,4,"2006-12-02 19:47:54"
3216,48933,497831,4,"2006-07-14 09:54:55"
3366,48933,537673,4,"2006-08-06 16:48:53"
3467,48933,720946,4,"2006-09-07 18:10:28"
3906,48933,186633,2,"2006-07-22 18:22:12"
3961,48933,50158,3,"2007-06-09 01:54:55"
4057,48933,263097,3,"2006-07-14 16:18:16"
4132,48933,203877,4,"2006-07-11 13:43:14"
4252,48933,606157,4,"2006-07-11 14:06:17"
4354,48933,222736,2,"2006-07-22 17:33:48"
4999,48933,131080,3,"2006-07-14 09:52:18"
5123,48933,293844,5,"2006-07-14 10:01:52"
6057,48933,563792,4,"2007-10-22 08:14:00"
6058,48933,149983,3,"2006-07-14 16:17:54"
7212,48933,592282,4,"2006-07-12 09:26:47"
7235,48933,586778,4,"2006-07-11 13:46:45"
7247,48933,153516,3,"2006-12-02 20:01:21"
7755,48933,265326,4,"2007-09-26 02:52:36"
8862,48933,38625,2,"2006-07-22 18:18:10"
8901,48933,135403,4,"2006-07-22 18:00:17"
8935,48933,73074,4,"2006-07-22 18:24:38"
8939,48933,535649,4,"2006-07-22 18:04:42"
9443,48933,722146,3,"2006-12-21 10:55:59"
9779,48933,205482,2,"2007-11-10 16:59:19"
9807,48933,282830,4,"2007-07-12 16:02:38"
9816,48933,774821,4,"2007-12-08 11:08:15"
9821,48933,5640,4,"2007-03-26 14:12:46"
10143,48933,129154,5,"2008-05-20 08:46:52"
3323,48936,206194,4,"2002-02-12 14:54:44"
5123,48943,293844,4,"2006-07-11 14:01:46"
3323,48951,206194,4,"2005-04-04 08:37:39"
3467,48951,720946,3,"2005-02-18 03:56:16"
4064,48951,605309,4,"2005-02-02 10:58:51"
5123,48951,293844,4,"2005-02-02 10:45:08"
8939,48962,535649,4,"2007-06-22 16:51:48"
3323,48963,206194,4,"2008-11-20 03:24:43"
3366,48963,537673,3,"2008-11-20 02:36:09"
3961,48963,50158,3,"2008-11-20 02:42:33"
5171,48963,482818,4,"2008-11-22 06:35:20"
6058,48963,149983,3,"2008-11-19 04:54:05"
7212,48963,592282,2,"2008-11-19 07:30:32"
7755,48963,265326,4,"2008-11-19 04:49:08"
8779,48963,118728,4,"2008-11-19 07:30:11"
9807,48963,282830,4,"2008-11-24 06:14:20"
9821,48963,5640,4,"2008-11-19 04:53:23"
8939,48972,535649,3,"2007-06-24 17:41:40"
3323,48974,206194,4,"2000-09-02 12:42:38"
3366,48977,537673,2,"2000-11-10 16:16:27"
4132,48977,203877,4,"2001-04-12 15:37:13"
4354,48977,222736,4,"2001-07-30 21:41:49"
7212,48977,592282,4,"2004-03-24 11:34:23"
4057,48978,263097,1,"2001-02-18 23:23:16"
3961,48982,50158,4,"2008-03-18 22:47:18"
4064,48988,605309,3,"2008-11-19 04:55:54"
3216,48990,497831,4,"2004-07-23 23:33:18"
3323,48990,206194,5,"2001-08-05 10:59:08"
4076,48990,2862,1,"2004-07-09 22:20:35"
5123,48990,293844,3,"2003-04-11 14:54:05"
5171,48990,482818,2,"2002-11-06 16:18:12"
5324,48990,553084,3,"2002-12-13 10:05:17"
5959,48990,222693,3,"2003-09-08 16:12:46"
7212,48990,592282,4,"2005-11-23 17:42:36"
3189,48995,553579,4,"2000-06-06 12:21:27"
3233,48995,761834,5,"2001-08-31 09:43:38"
3323,48995,206194,4,"2000-06-06 12:19:00"
3189,48996,553579,2,"2000-12-09 13:33:35"
3216,48996,497831,3,"2000-12-09 13:33:17"
3233,48996,761834,4,"2002-12-26 05:16:51"
3323,48996,206194,3,"2000-12-10 12:05:26"
3906,48996,186633,1,"2004-05-31 17:43:32"
4057,48996,263097,2,"2001-08-26 17:59:15"
4252,48996,606157,3,"2002-12-26 05:20:49"
4354,48996,222736,2,"2001-07-25 18:32:07"
4681,48996,83207,2,"2004-05-31 17:38:43"
4999,48996,131080,2,"2002-03-03 09:42:42"
5123,48996,293844,4,"2002-05-13 03:57:44"
5171,48996,482818,4,"2002-04-20 17:18:41"
5324,48996,553084,2,"2002-07-22 18:06:12"
6057,48996,563792,2,"2004-01-02 12:31:15"
6058,48996,149983,3,"2003-11-05 10:50:58"
7212,48996,592282,3,"2004-05-31 17:28:04"
7755,48996,265326,3,"2005-03-13 17:28:39"
8779,48996,118728,2,"2005-08-21 14:55:50"
3189,49009,553579,2,"2004-12-31 16:27:35"
3216,49009,497831,5,"2001-07-22 22:49:52"
3233,49009,761834,4,"2004-12-31 18:40:22"
3467,49009,720946,3,"2001-07-22 22:48:06"
4057,49009,263097,4,"2003-09-06 09:54:30"
4252,49009,606157,3,"2002-01-13 01:53:11"
4354,49009,222736,5,"2001-07-19 19:35:48"
4999,49009,131080,4,"2002-08-05 15:20:23"
5123,49009,293844,5,"2003-01-03 14:26:31"
5171,49009,482818,4,"2003-08-27 12:35:37"
6057,49009,563792,4,"2003-02-09 14:20:34"
6058,49009,149983,3,"2003-09-06 09:58:03"
7247,49009,153516,4,"2004-09-16 14:17:09"
3216,49010,497831,4,"2007-03-09 09:26:35"
3323,49010,206194,5,"2005-02-05 03:16:53"
3366,49010,537673,4,"2005-02-05 03:08:23"
3906,49010,186633,4,"2005-02-03 06:51:48"
4057,49010,263097,3,"2007-03-09 08:58:21"
4252,49010,606157,3,"2007-03-09 08:59:04"
4354,49010,222736,5,"2005-02-02 15:29:33"
5123,49010,293844,4,"2005-02-03 06:52:37"
5171,49010,482818,4,"2007-03-09 14:27:49"
5324,49010,553084,2,"2005-02-03 06:51:36"
5914,49010,329040,3,"2005-02-02 15:00:13"
6057,49010,563792,2,"2007-03-10 01:06:09"
6058,49010,149983,4,"2005-02-02 15:32:31"
6097,49010,139392,4,"2008-01-09 15:35:25"
6425,49010,572780,4,"2005-02-03 06:48:29"
7212,49010,592282,2,"2007-03-09 14:43:24"
7247,49010,153516,3,"2008-01-09 07:24:51"
7755,49010,265326,2,"2008-01-09 07:46:08"
8779,49010,118728,5,"2007-03-09 04:44:30"
8901,49010,135403,3,"2007-03-09 09:01:09"
9419,49010,48916,4,"2007-03-09 04:31:47"
9438,49010,191663,4,"2007-03-10 05:11:35"
9443,49010,722146,3,"2007-03-09 08:05:25"
9514,49010,479560,4,"2007-03-09 04:49:49"
9739,49010,233608,4,"2007-03-09 05:03:03"
9775,49010,744807,4,"2008-01-09 15:36:20"
9779,49010,205482,1,"2007-03-09 10:35:14"
9807,49010,282830,4,"2007-05-05 15:54:29"
9818,49010,757830,4,"2008-01-09 15:33:00"
9821,49010,5640,5,"2007-03-28 13:29:32"
3233,49012,761834,3,"2000-04-22 17:48:07"
3216,49013,497831,4,"2002-02-12 18:33:16"
3323,49013,206194,3,"2002-02-12 18:29:40"
4354,49013,222736,3,"2002-02-12 18:30:10"
4999,49013,131080,2,"2002-02-12 18:37:24"
3216,49017,497831,3,"2007-04-29 12:33:40"
3467,49017,720946,4,"2000-09-02 15:00:42"
4057,49017,263097,4,"2001-02-11 13:42:02"
4076,49017,2862,3,"2001-03-16 11:15:36"
4252,49017,606157,3,"2001-06-16 16:11:19"
9807,49017,282830,5,"2007-05-11 22:27:08"
9821,49017,5640,4,"2007-06-04 16:58:39"
4068,49018,5663,4,"2006-07-12 02:09:49"
4132,49018,203877,4,"2006-07-12 01:45:31"
7212,49018,592282,4,"2006-07-12 02:07:59"
7235,49018,586778,4,"2006-07-12 02:13:14"
3906,49019,186633,1,"2008-03-18 11:56:01"
9807,49019,282830,4,"2008-03-18 14:12:29"
9821,49019,5640,4,"2008-03-18 15:52:55"
5123,49021,293844,3,"2008-11-19 10:09:24"
3467,49028,720946,3,"2000-12-09 15:20:52"
3216,49029,497831,3,"2002-02-19 00:54:55"
3323,49029,206194,3,"2002-02-19 00:43:03"
3366,49029,537673,3,"2002-02-19 01:05:20"
3467,49029,720946,5,"2002-02-19 01:05:20"
4252,49029,606157,3,"2002-02-19 01:05:20"
4354,49029,222736,4,"2002-02-19 00:49:48"
3189,49030,553579,2,"2004-01-12 15:35:07"
3216,49030,497831,4,"2004-01-12 23:00:52"
3323,49030,206194,4,"2004-05-23 18:19:30"
3366,49030,537673,4,"2005-12-21 12:01:10"
3906,49030,186633,2,"2004-01-12 15:46:18"
4252,49030,606157,4,"2004-04-05 11:12:46"
4354,49030,222736,4,"2004-01-12 15:38:57"
5123,49030,293844,4,"2004-01-12 15:38:11"
5171,49030,482818,4,"2005-12-21 11:56:49"
8901,49030,135403,4,"2005-03-09 17:25:35"
3323,49031,206194,4,"2005-08-27 18:21:46"
7755,49031,265326,4,"2005-08-27 18:32:22"
4057,49039,263097,5,"2002-02-13 02:52:15"
3323,49040,206194,4,"2005-08-30 19:50:06"
7755,49040,265326,4,"2005-08-27 18:00:39"
5171,49042,482818,3,"2008-11-19 09:01:19"
9821,49042,5640,3,"2008-11-20 01:34:09"
3323,49047,206194,5,"2003-01-25 12:34:31"
3323,49053,206194,1,"2000-04-14 09:06:19"
4057,49055,263097,4,"2005-08-27 18:01:29"
4068,49055,5663,3,"2005-08-27 17:51:38"
5171,49055,482818,4,"2005-08-27 17:45:47"
8779,49055,118728,4,"2005-08-27 17:41:06"
3233,49058,761834,4,"2005-02-04 21:55:34"
3323,49058,206194,3,"2005-02-02 15:48:06"
3467,49058,720946,4,"2005-02-02 16:00:30"
4132,49058,203877,4,"2005-02-02 22:32:15"
7212,49058,592282,4,"2005-02-02 15:52:29"
7235,49058,586778,4,"2005-02-06 18:48:51"
7247,49058,153516,5,"2007-12-11 14:01:10"
9775,49058,744807,5,"2007-06-05 21:33:52"
9797,49058,97821,4,"2007-02-24 20:27:37"
9807,49058,282830,5,"2007-05-04 19:42:15"
9816,49058,774821,4,"2007-05-04 19:42:28"
9821,49058,5640,4,"2007-10-25 20:16:31"
10143,49058,129154,5,"2008-02-09 15:22:54"
3323,49060,206194,4,"2004-11-08 19:31:01"
3189,49064,553579,3,"2000-09-02 18:19:48"
3216,49064,497831,4,"2000-09-02 18:18:36"
3467,49064,720946,4,"2000-09-02 19:28:06"
3323,49065,206194,5,"2006-07-13 12:28:55"
4252,49065,606157,4,"2006-07-12 13:16:45"
4354,49065,222736,3,"2006-07-12 09:28:53"
5123,49065,293844,4,"2006-07-18 12:02:50"
7755,49065,265326,3,"2006-07-12 09:22:02"
8779,49065,118728,4,"2006-07-12 09:23:33"
3189,49077,553579,1,"2003-01-26 20:18:57"
3233,49077,761834,5,"2003-01-23 13:07:54"
3467,49077,720946,3,"2003-01-23 12:19:47"
4057,49077,263097,1,"2003-01-26 20:19:19"
4132,49077,203877,4,"2003-01-24 10:18:56"
3216,49086,497831,4,"2003-01-23 12:16:34"
4354,49086,222736,3,"2003-01-23 12:19:27"
3233,49089,761834,3,"2000-04-01 20:47:35"
8779,49090,118728,5,"2005-08-27 19:31:13"
3323,49092,206194,3,"2000-09-02 20:33:45"
3323,49093,206194,4,"2005-02-02 20:12:02"
3366,49093,537673,3,"2005-02-02 20:29:55"
3467,49093,720946,4,"2005-02-02 20:19:30"
4132,49093,203877,4,"2005-02-08 23:52:18"
5123,49093,293844,3,"2005-02-02 20:25:12"
5171,49093,482818,3,"2005-02-02 20:26:48"
5324,49093,553084,3,"2005-02-02 20:52:55"
6057,49093,563792,3,"2005-02-11 08:46:12"
6425,49093,572780,3,"2005-02-02 20:58:52"
7755,49093,265326,4,"2005-02-02 20:32:01"
3854,49099,172356,1,"2005-12-04 19:19:04"
7212,49099,592282,4,"2005-10-17 23:34:08"
7755,49099,265326,4,"2005-08-28 03:38:42"
8779,49099,118728,3,"2006-01-07 05:15:55"
8901,49099,135403,3,"2005-08-28 16:08:15"
7755,49102,265326,3,"2008-03-22 14:47:40"
8779,49102,118728,4,"2008-03-22 15:30:08"
3189,49109,553579,4,"2000-09-02 20:37:20"
3216,49109,497831,4,"2000-09-02 20:41:48"
3323,49109,206194,4,"2000-09-02 20:36:30"
3366,49109,537673,3,"2000-09-02 20:38:29"
3467,49109,720946,3,"2000-09-02 20:41:09"
3906,49109,186633,2,"2001-01-16 19:54:48"
4354,49109,222736,4,"2001-08-27 23:56:48"
5123,49109,293844,4,"2002-04-26 09:36:39"
5171,49109,482818,4,"2004-01-07 01:19:50"
7247,49109,153516,4,"2004-05-18 23:06:56"
7755,49109,265326,5,"2004-07-05 23:59:43"
8779,49109,118728,4,"2006-06-09 03:46:20"
8901,49109,135403,4,"2006-06-09 03:39:47"
8939,49109,535649,3,"2005-03-26 20:38:46"
9443,49109,722146,1,"2006-03-04 01:19:01"
9514,49109,479560,4,"2006-06-09 03:41:07"
9821,49109,5640,4,"2007-10-03 14:06:15"
10143,49109,129154,4,"2008-02-03 18:49:43"
3323,49110,206194,4,"2001-07-11 08:16:39"
3961,49110,50158,4,"2001-07-24 10:32:36"
3189,49112,553579,4,"2005-02-07 22:16:20"
3323,49112,206194,5,"2005-02-07 22:04:10"
3366,49112,537673,5,"2005-02-02 22:38:38"
3961,49112,50158,4,"2005-02-02 21:20:11"
4064,49112,605309,4,"2005-02-02 21:31:29"
4252,49112,606157,4,"2005-02-02 21:31:33"
6166,49112,751416,4,"2005-02-02 22:38:24"
7755,49112,265326,5,"2005-02-07 21:51:44"
3323,49115,206194,2,"2000-12-16 06:46:26"
3189,49117,553579,3,"2005-08-27 21:49:07"
3216,49117,497831,1,"2005-08-27 21:49:26"
3323,49117,206194,2,"2005-08-27 22:41:49"
3467,49117,720946,2,"2005-11-08 15:09:52"
4068,49117,5663,2,"2005-08-27 22:17:27"
4999,49117,131080,2,"2005-08-27 22:15:11"
5123,49117,293844,3,"2005-08-27 23:09:08"
5171,49117,482818,3,"2005-08-27 23:16:01"
6057,49117,563792,3,"2005-11-08 15:15:03"
7212,49117,592282,2,"2005-11-08 15:13:37"
8779,49117,118728,3,"2005-08-28 05:33:04"
8901,49117,135403,2,"2005-08-27 22:10:19"
7755,49118,265326,4,"2007-05-20 18:28:11"
9514,49118,479560,4,"2007-05-20 16:14:33"
3323,49124,206194,3,"2001-07-18 09:09:37"
3366,49124,537673,3,"2001-07-18 09:15:02"
3467,49124,720946,2,"2001-07-18 09:11:50"
10143,49125,129154,5,"2008-03-19 00:06:10"
